ID,Patrocinador,Corte,Especialidad,Area_terapeutica,condicion,Molecula,Mecanismo_accion,Fase,Fase_Stage,,,,,
C129,Pfizer,"November 1, 2022",Medicina interna,Metabólicas,Diabetes Mellitus-Type 2,danuglipron (PF-06882961),"Glucagon-like peptide 1 receptor
 (GLP-1R) Agonist",Phasetwo,Phasetwo,,,,,
C129,Pfizer,"November 1, 2022",Endocrinología,Metabólicas,Diabetes Mellitus-Type 2,danuglipron (PF-06882961),"Glucagon-like peptide 1 receptor
 (GLP-1R) Agonist",Phasetwo,Phasetwo,,,,,
C13,Sanofi,Q32022,Dermatología,Cutaneas,Chronic spontaneous urticaria,Dupixent®,Anti-IL-4/IL-13 mAb,Phasethree,Phasethree,,,,,
C130,Pfizer,"November 1, 2022",Medicina interna,Metabólicas,Obesity,danuglipron (PF-06882961),Glucagon-like peptide 1 receptor (GLP-1R) Agonist,Phasetwo,Phasetwo,,,,,
C130,Pfizer,"November 1, 2022",Endocrinología,Metabólicas,Obesity,danuglipron (PF-06882961),Glucagon-like peptide 1 receptor (GLP-1R) Agonist,Phasetwo,Phasetwo,,,,,
C131,Pfizer,"November 1, 2022",Medicina interna,Metabólicas,Obesity,PF-07081532,Glucagon-like peptide 1 receptor (GLP-1R) Agonist,Phaseone,Phaseone,,,,,
C131,Pfizer,"November 1, 2022",Endocrinología,Metabólicas,Obesity,PF-07081532,Glucagon-like peptide 1 receptor (GLP-1R) Agonist,Phaseone,Phaseone,,,,,
C132,Pfizer,"November 1, 2022",Medicina interna,Metabólicas,Diabetes Mellitus-Type 2,PF-07081532,Glucagon-like peptide 1 receptor (GLP-1R) Agonist,Phaseone,Phaseone,,,,,
C132,Pfizer,"November 1, 2022",Endocrinología,Metabólicas,Diabetes Mellitus-Type 2,PF-07081532,Glucagon-like peptide 1 receptor (GLP-1R) Agonist,Phaseone,Phaseone,,,,,
C133,Pfizer,"November 1, 2022",Genetista,geneticas,Sickle Cell Disease (Biologic) (ORPHAN – U.S.),inclacumab,Anti-P-selectin inhibitor,Phasethree,Phasethree,,,,,
C133,Pfizer,"November 1, 2022",Medicina interna,geneticas,Sickle Cell Disease (Biologic) (ORPHAN – U.S.),inclacumab,Anti-P-selectin inhibitor,Phasethree,Phasethree,,,,,
C134,Pfizer,"November 1, 2022",Genetista,geneticas,Sickle Cell Disease (ORPHAN – U.S.),GBT021601,HbS polymerization inhibitor,Phasetwo,Phasetwo,,,,,
C134,Pfizer,"November 1, 2022",Medicina interna,geneticas,Sickle Cell Disease (ORPHAN – U.S.),GBT021601,HbS polymerization inhibitor,Phasetwo,Phasetwo,,,,,
C135,Pfizer,"November 1, 2022",Genetista,geneticas,Sickle Cell Disease (Biologic) (ORPHAN - U.S.),PF-07209326,Anti-E-selectin inhibitor,Phaseone,Phaseone,,,,,
C135,Pfizer,"November 1, 2022",Medicina interna,geneticas,Sickle Cell Disease (Biologic) (ORPHAN - U.S.),PF-07209326,Anti-E-selectin inhibitor,Phaseone,Phaseone,,,,,
C136,Pfizer,"November 1, 2022",Medicina interna,Vacunas,COVID-19 Infection Booster (in collaboration with BioNTech) (U.S.; EU),Comirnaty (Covid-19 Vx),Prophylactic mRNA Vaccine,Registration,Registration,,,,,
C136,Pfizer,"November 1, 2022",Genetista,Vacunas,COVID-19 Infection Booster (in collaboration with BioNTech) (U.S.; EU),Comirnaty (Covid-19 Vx),Prophylactic mRNA Vaccine,Registration,Registration,,,,,
C136,Pfizer,"November 1, 2022",Genetista,Infecciosas,COVID-19 Infection Booster (in collaboration with BioNTech) (U.S.; EU),Comirnaty (Covid-19 Vx),Prophylactic mRNA Vaccine,Registration,Registration,,,,,
C136,Pfizer,"November 1, 2022",Medicina interna,Infecciosas,COVID-19 Infection Booster (in collaboration with BioNTech) (U.S.; EU),Comirnaty (Covid-19 Vx),Prophylactic mRNA Vaccine,Registration,Registration,,,,,
C137,Moderna,,Medicina interna,geneticas,PCCA/PCCB Acidemia propiónica (AP),ARNm-3927,,Phasetwo,Phasetwo,,,,,
C137,Moderna,,Genetista,geneticas,PCCA/PCCB Acidemia propiónica (AP),ARNm-3927,,Phasetwo,Phasetwo,,,,,
C137,Moderna,,Medicina interna,Metabólicas,PCCA/PCCB Acidemia propiónica (AP),ARNm-3927,,Phasetwo,Phasetwo,,,,,
C137,Moderna,,Genetista,Metabólicas,PCCA/PCCB Acidemia propiónica (AP),ARNm-3927,,Phasetwo,Phasetwo,,,,,
C138,Moderna,,Medicina interna,geneticas,MUT Acidemia metilmalónica (MMA),ARNm-3705,,Phaseone,Phaseone,,,,,
C138,Moderna,,Genetista,geneticas,MUT Acidemia metilmalónica (MMA),ARNm-3705,,Phaseone,Phaseone,,,,,
C138,Moderna,,Medicina interna,Metabólicas,MUT Acidemia metilmalónica (MMA),ARNm-3705,,Phaseone,Phaseone,,,,,
C138,Moderna,,Genetista,Metabólicas,MUT Acidemia metilmalónica (MMA),ARNm-3705,,Phaseone,Phaseone,,,,,
C139,Moderna,,Medicina interna,geneticas,"G6Pase Enfermedad por almacenamiento de glucógeno tipo 1a (GSD1a)
 IND abierto",ARNm-3745,,Phaseone,Phaseone,,,,,
C139,Moderna,,Genetista,geneticas,"G6Pase Enfermedad por almacenamiento de glucógeno tipo 1a (GSD1a)
 IND abierto",ARNm-3745,,Phaseone,Phaseone,,,,,
C139,Moderna,,Medicina interna,Metabólicas,"G6Pase Enfermedad por almacenamiento de glucógeno tipo 1a (GSD1a)
 IND abierto",ARNm-3745,,Phaseone,Phaseone,,,,,
C139,Moderna,,Genetista,Metabólicas,"G6Pase Enfermedad por almacenamiento de glucógeno tipo 1a (GSD1a)
 IND abierto",ARNm-3745,,Phaseone,Phaseone,,,,,
C14,Sanofi,Q32022,Dermatología,Cutaneas,Chronic inducible cold urticaria,Dupixent®,Anti-IL-4/IL-13 mAb,Phasethree,Phasethree,,,,,
C140,Moderna,,Medicina interna,geneticas,Deficiencia de ornitina transcarbamilasa (OTC),ARNm-3139,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C140,Moderna,,Genetista,geneticas,Deficiencia de ornitina transcarbamilasa (OTC),ARNm-3139,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C140,Moderna,,Medicina interna,Metabólicas,Deficiencia de ornitina transcarbamilasa (OTC),ARNm-3139,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C140,Moderna,,Genetista,Metabólicas,Deficiencia de ornitina transcarbamilasa (OTC),ARNm-3139,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C141,Moderna,,Medicina interna,geneticas,PAH Fenilcetonuria (PKU),ARNm-3283,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C141,Moderna,,Genetista,geneticas,PAH Fenilcetonuria (PKU),ARNm-3283,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C141,Moderna,,Medicina interna,Metabólicas,PAH Fenilcetonuria (PKU),ARNm-3283,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C141,Moderna,,Genetista,Metabólicas,PAH Fenilcetonuria (PKU),ARNm-3283,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C142,Moderna,,Medicina interna,geneticas,Síndrome de Crigler-Najjar tipo 1 (CN-1),ARNm-3351,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C142,Moderna,,Genetista,geneticas,Síndrome de Crigler-Najjar tipo 1 (CN-1),ARNm-3351,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C142,Moderna,,Medicina interna,Metabólicas,Síndrome de Crigler-Najjar tipo 1 (CN-1),ARNm-3351,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C142,Moderna,,Genetista,Metabólicas,Síndrome de Crigler-Najjar tipo 1 (CN-1),ARNm-3351,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C143,Novartis,Q3 2022,Medicina interna,hereditarias,"Sickle cell disease, pediatrics","SEG101
 Adakveo®",P-selectin inhibitor,Phasetwo,Phasetwo,,,,,
C143,Novartis,Q3 2022,Genetista,hereditarias,"Sickle cell disease, pediatrics","SEG101
 Adakveo®",P-selectin inhibitor,Phasetwo,Phasetwo,,,,,
C144,Moderna,,Medicina interna,geneticas,Fibrosis Quística (FQ),VXc-522,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C144,Moderna,,Genetista,geneticas,Fibrosis Quística (FQ),VXc-522,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C144,Moderna,,Neumología,geneticas,Fibrosis Quística (FQ),VXc-522,,Desarrollo preclínico,Desarrollo preclínico,,,,,
C145,Pfizer,"November 1, 2022",Geriatría,Metabólicas,Geriatric Anorexia,PF-07258669,"Melanocortin-4 receptor (MC4R)
 Antagonist",Phaseone,Phaseone,,,,,
C145,Pfizer,"November 1, 2022",Medicina interna,Metabólicas,Geriatric Anorexia,PF-07258669,"Melanocortin-4 receptor (MC4R)
 Antagonist",Phaseone,Phaseone,,,,,
C146,MSD,Q2 2022,Medicina interna,Metabólicas,NASH,MK-6024,No se encuentra mecanismo de accion,Phasetwo,PhasetwoCompleted,A Study of Efinopegdutide (MK-6024) in Participants With Nonalcoholic Fatty Liver Disease (NAFLD) (MK-6024-001),NCT04944992,Completed,"Ages Eligible for Study:18 Years to 70 Years
 -Liver Fat Content (LFC) ?10% as assessed by MRI-PDFF at time of screening.
 -Body Mass Index (BMI) ?25 kg/m² and ?50 kg/m² at time of screening.
 -Stable weight (based on self-reporting) defined as ?5% gain or loss of body weight for at least 3 months before screening visit.
 -No history of Type 2 Diabetes Mellitus (T2DM) OR history of T2DM with an A1C ?8.5% at screening AND controlled by diet or a stable dose of metformin for the 3 months before screening.
 -A female participant is eligible to participate if she is not pregnant or breastfeeding, is not a woman of childbearing potential (WOCBP), or is a WOCBP and agrees to follow contraceptive guidance during the study intervention period and for at least 5 weeks after the last dose of study intervention.
 -Participants in Taiwan are eligible between the ages of 20 to 70 years of age (inclusive).
 -Participants in South Korea are eligible between the ages of 19 to 70 years of age (inclusive).","-History of T1DM, diabetic ketoacidosis, or diabetes secondary to pancreatitis or pancreatectomy.
 -Ongoing, inadequately controlled hypothyroidism or hyperthyroidism.
 -Personal or family history of medullary thyroid carcinoma or multiple endocrine neoplasm type-2 syndrome.
 -Recent event (within 6 months prior to screening ) of congestive heart failure, unstable angina, myocardial infarction, arterial revascularization, stroke, or transient ischemic attack.
 -History or evidence of chronic liver disease other than NAFLD or Non-Alcoholic SteatoHepatitis (NASH).
 -Known history of cirrhosis.
 -History of acute or chronic pancreatitis.
 -History of a bariatric surgical procedure or a known clinically significant gastric emptying abnormality.
 -History of malignancy ?5 years prior to screening, except for skin cancer or cervical cancer.
 -Clinically active hematologic disorder.
 -Diagnosis of human immunodeficiency virus (HIV).
 -Surgery requiring general anesthesia within 3 months before screening visit.
 -History of organ transplantation, except for corneal transplant.
 -Active diabetic proliferative retinopathy or a history of maculopathy.
 -Untreated obstructive sleep apnea.
 -History of treatment with any glucagon-like peptide-1 (GLP-1) receptor agonist within 6 months before screening.
 -History of treatment with thiazolidinediones (ie, pioglitazone, rosiglitazone) within 6 months before screening.
 -Previous use (within 3 months before screening) or current use of prescription weight-management medications or over-the-counter weight-loss medications or therapies.
 -Treatment with systemic corticosteroid medication within 3 months before screening.
 -Current treatment with anticoagulants (eg, warfarin, heparin).
 -Inability to have an MRI-PDFF performed due to either severe claustrophobia, metallic implant that prevents MRI-PDFF examination, or any other contraindication to MRI-PDFF examination.
 -Previous or current history of significant alcohol consumption (average of 7 standard drinks per week in females or 14 standard drinks per week in males) for a period of more than 3 consecutive months in the 24 months before screening."
C146,MSD,Q2 2022,Hepatología,Metabólicas,NASH,MK-6024,No se encuentra mecanismo de accion,Phasetwo,PhasetwoCompleted,A Study of Efinopegdutide (MK-6024) in Participants With Nonalcoholic Fatty Liver Disease (NAFLD) (MK-6024-001),NCT04944992,Completed,"Ages Eligible for Study:18 Years to 70 Years
 -Liver Fat Content (LFC) ?10% as assessed by MRI-PDFF at time of screening.
 -Body Mass Index (BMI) ?25 kg/m² and ?50 kg/m² at time of screening.
 -Stable weight (based on self-reporting) defined as ?5% gain or loss of body weight for at least 3 months before screening visit.
 -No history of Type 2 Diabetes Mellitus (T2DM) OR history of T2DM with an A1C ?8.5% at screening AND controlled by diet or a stable dose of metformin for the 3 months before screening.
 -A female participant is eligible to participate if she is not pregnant or breastfeeding, is not a woman of childbearing potential (WOCBP), or is a WOCBP and agrees to follow contraceptive guidance during the study intervention period and for at least 5 weeks after the last dose of study intervention.
 -Participants in Taiwan are eligible between the ages of 20 to 70 years of age (inclusive).
 -Participants in South Korea are eligible between the ages of 19 to 70 years of age (inclusive).","-History of T1DM, diabetic ketoacidosis, or diabetes secondary to pancreatitis or pancreatectomy.
 -Ongoing, inadequately controlled hypothyroidism or hyperthyroidism.
 -Personal or family history of medullary thyroid carcinoma or multiple endocrine neoplasm type-2 syndrome.
 -Recent event (within 6 months prior to screening ) of congestive heart failure, unstable angina, myocardial infarction, arterial revascularization, stroke, or transient ischemic attack.
 -History or evidence of chronic liver disease other than NAFLD or Non-Alcoholic SteatoHepatitis (NASH).
 -Known history of cirrhosis.
 -History of acute or chronic pancreatitis.
 -History of a bariatric surgical procedure or a known clinically significant gastric emptying abnormality.
 -History of malignancy ?5 years prior to screening, except for skin cancer or cervical cancer.
 -Clinically active hematologic disorder.
 -Diagnosis of human immunodeficiency virus (HIV).
 -Surgery requiring general anesthesia within 3 months before screening visit.
 -History of organ transplantation, except for corneal transplant.
 -Active diabetic proliferative retinopathy or a history of maculopathy.
 -Untreated obstructive sleep apnea.
 -History of treatment with any glucagon-like peptide-1 (GLP-1) receptor agonist within 6 months before screening.
 -History of treatment with thiazolidinediones (ie, pioglitazone, rosiglitazone) within 6 months before screening.
 -Previous use (within 3 months before screening) or current use of prescription weight-management medications or over-the-counter weight-loss medications or therapies.
 -Treatment with systemic corticosteroid medication within 3 months before screening.
 -Current treatment with anticoagulants (eg, warfarin, heparin).
 -Inability to have an MRI-PDFF performed due to either severe claustrophobia, metallic implant that prevents MRI-PDFF examination, or any other contraindication to MRI-PDFF examination.
 -Previous or current history of significant alcohol consumption (average of 7 standard drinks per week in females or 14 standard drinks per week in males) for a period of more than 3 consecutive months in the 24 months before screening."
